Id,index1,cluster,text
https://www.rt.com/news/422720-russia-us-closes-consulate/,1044,62,russia will expel sixty us diplomats and close the us consulate in st petersburg in a response mirroring the mass expulsion of russian diplomats initiated by the us and uk foreign minister sergey lavrov said us ambassador to moscow jon huntsman has been summoned to the foreign ministry and told the news by deputy fm sergey ryabkov lavrov said at the press conference following a meeting with the special un envoy for syria staffan de mistura us administration ordered the closure of the russian consulate in seattle gkseattle what us consulate general would you close in russia if it was up to you to decide russia in usa march on monday washington expelled russian diplomats from the bilateral mission and more from the un mission and shut down the russian consulate in seattle canada australia and a number of us allies in europe have followed up by expelling over russian diplomats in addition to the mirror response to the us moscow will expel the equal number of diplomats from those countries lavrov said among the us diplomats being expelled are from the us embassy in moscow and two officials from the general consulate in yekaterinburg the russian foreign ministry announced the diplomats will have until april to leave russia the us general consulate in st petersburg is to be shut down by march we invite the us government which is encouraging and fanning the campaign of slander against our country to rethink and stop these reckless actions destroying our bilateral relations the ministry of foreign affairs said in a statement the expulsions of russian diplomats began on march when the uk declared people personae non grata claiming that moscow was highly likely behind the alleged poisoning of former spy sergey skripal and his daughter yulia with the chemical agent novichok russia has denied the allegations and requested the british government to provide evidence so far there has been none us state department spokeswoman heather nauert protested russias unwarranted response against our entirely justified action there is no justification for the russian response nauert said describing russia as not serious about being a cooperative world player
https://sputniknews.com/us/201803271062965646-usa-russia-skripal-relations-incident/,1045,119,if russia wants to improve relations it needs to first acknowledge its responsibility for this attack and cease its recklessly aggressive behavior nauert told reporters meanwhile the united states and its allies have so far expelled a total of russian diplomats over the poisoning of former russian spy sergei skripal us state department spokesperson said alongside our own announcement youve seen an unprecedented wave of similar actions and expulsions taken by other governments our global partners and our allies the united states the united kingdom nato and now other countries have so far announced the expulsions russian personnel nauert said
https://www.rt.com/politics/425312-russian-town-novichok-patent/,1046,744,the mayor of the russian town of shikhany says his administration plans to copyright a novichok brand of household cleaning products and thanked uk journalists for promoting it i have commanded that the town administration works through the issue of copyrighting the word novichok as a brand name for a line of household cleaning products andrey tatarinov said in an interview with ria novosti he also said that this would help to attract investors to the town and took the opportunity to thank the british media for promoting shikhany and the future products no one knew about us before they started this promotion campaign tatarinov noted the official was referring to reports by british media outlets after the poisoning of former double agent sergei skripal and his daughter yulia in salisbury british reporters named shikhany as the location of a secret military facility that allegedly produced the novichok or newcomer nerve agent that according to british authorities was allegedly used in the attack russia has denied any role in the incident also russian officials have repeatedly pointed at londons unwillingness to share any details of the investigation with russian experts or hold a transparent inquiry into the case tatarinov also said that because of the scandal his town was experiencing an unprecedented inflow of reporters the mass media have simply attacked us there are reporters from newspapers and tv channels but we are not very talkative people and also we have nothing to say except for the fact that there is nothing like this novichok in our town he said on friday russian copyright agency rospatent said that it had received five applications to register the novichok brand name for alcoholic and soft drinks and also for perfume in midapril a farmer from the russian city of ulyanovsk presented his novichok brand of sunflower oil at a regional agricultural expo the picture of bottles marked novichok quickly went viral on russian social networks
https://www.theguardian.com/uk-news/2018/mar/13/russian-exile-nikolai-glushkov-found-dead-at-his-london-home,1049,747,a russian exile who was close friends with the late oligarch boris berezovsky has been found dead in his london home according to friends nikolai glushkov was discovered by his family and friends late on monday night the cause of death is not yet clear one of his friends the newspaper editor damian kudryavtsev posted the news on his facebook page without confirming the mans name the metropolitan police said the counterterrorism command unit was leading the investigation into the death as a precaution because of associations that the man is believed to have had it said there was no evidence at present to suggest a link to poisoning in salisbury of the russian former double agent sergei skripal and his daughter yulia the skripals remain in a critical condition police were called by the london ambulance service to a residential address in new malden at pm on monday an investigation is under way following the death of a man in his s in kingston borough said the met on tuesday a cluster of blue tents had been erected to cover the front of glushkovs house and several uniformed police stood in front of a cordon a policeman stands guard outside the house of nikolai glushkov photograph will edwardsafpgetty images glushkovs neighbours painted a picture of a man living a quiet life in southwest london where he had recently been recovering from an operation ako mohammed who runs a barber shop near glushkovs home said the russian had last come in more than a fortnight ago he was using crutches and had just had an operation on his leg he said he used to come in every month or so he was in last about two or three weeks ago and asked us how business was kate fitzsimmons who has lived on the street for more than years said glushkov would occasionally wave and smile to her when he came out of his house directly across from hers he seemed like a quiet man a lady would come sometimes as well but he kept to himself generally in the s glushkov was a director of the state airline aeroflot and berezovskys logovaz car company in as berezovsky fell out with vladimir putin and fled to the uk glushkov was charged with money laundering and fraud he spent five years in jail and was freed in fearing further arrest he fled to the uk and was granted political asylum in he gave evidence in a court case brought by berezovsky against fellow oligarch roman abramovich who remained on good terms with the kremlin glushkov told the court he had effectively been taken hostage by putins administration which wanted to pressure berezovsky to sell his stake in the tv station ort in court berezovsky claimed he and abramovich had been partners in the s in an oil firm sibneft and accused the chelsea football club owner of cheating him out of bn bn abramovich denied this the judge mrs justice gloster rejected the claim and described berezovsky as deliberately dishonest glushkov was unhappy with the judgment and launched a formal appeal citing bias meanwhile berezovsky disappeared from public life in march he was found dead at his exwifes home in berkshire police said they believed he killed himself but his friends were not so certain and a coroner recorded an open verdict speaking to the guardian in glushkov said he was sceptical that berezovsky who was found hanged in a bathroom took his own life im definite boris was killed i have quite different information from what is being published in the media he said he noted that a large number of russian exiles including berezovsky and alexander litvinenko had died under mysterious circumstances boris was strangled either he did it himself or with the help of someone but i dont believe it was suicide glushkov said too many deaths of russian emigres have been happening glushkov continued to investigate the circumstances surrounding berezovskys death for some months he conceded that in the period before his friends death they had quarrelled in glushkov emailed a friend i have a lot of new facts that are of great interest glushkov has two adult children natasha and dima and an exwife who lives in moscow it is understood he had split in recent years from a partner although they remained on good terms natasha is based in the uk in during a trial in absentia in russia glushkov was sentenced to eight years in prison for stealing m from aeroflot the airline pursued the case in london glushkov had been defending himself and told friends he had run out of money to hire lawyers he was due to attend a hearing at am on monday in the rolls building londons commercial court but failed to show up the met said the next of kin had been informed whilst we believe we know the identity of the deceased formal identification is yet to take place the force said the death is currently being treated as an unexplained
https://www.vanityfair.com/news/2018/03/next-indictments-mueller-investigation,1050,187,congressman joaquin castro was frustrated and angry the texas democrat had just learned that the republicans were pulling the plug on the tortured bastardized house intelligence committee investigation into russian interference with the presidential election i just sawon the newsthat mike conaway is announcing that theyre wrapping up the investigation and the committee is just going to do a report castro a member of the committee says there are unanswered questions on collusion money laundering and obstruction not following any of these leads is an abject failure for the american people so thank god that bob mueller and the senate are still conducting their investigations the senate probes have plenty of their own partisan constraints mueller however has been barreling ahead in midfebruary the special counsel unveiled the indictment of russians and russianrelated companies charging them with waging a sprawling effort to plant thousands of bogus internet items and stage sham rallies in support of the trump campaign last months indictment though did more than identify alleged foreign criminals it laid a foundation for muellers next big move hes likely to target another batch of russians this time for hacking into the democratic national committee republican national committee and clinton campaign computersand outside investigators expect mueller will also name americans who may have helped the russians distribute the hacked materials castro has a unique window onto the special counsels possible course and sees careful calculation in its unfolding by indicting the russians first he says mueller laid the groundwork to show that there is this malignant force out there that was interfering with the american elections once everybody can appreciate that then he moves forward and says ok these are the americans that were helping these bad people possible bigname targetsall of whom have consistently denied conspiring with or aiding the russian electionmeddlinginclude roger stone jr the longtime trump adviser guccifer correspondent and gleeful dirty trickster cambridge analytica the datamining company and brad parscale who ran the trump campaigns socialmedia operation but mueller has so far proven adept at finding previously arcane operatives and forcing them to plead guiltyincluding foreignpolicy adviser george papadopoulos dutch attorney alex van der zwaan and rick gates the righthand man to paul manafort trumps former campaign chairman who has financial ties to eastern europe the big question here is whether the russians had any help in distributing the hacked material castro says and its really any guidance or direction or information sharing or data sharing with any americans these are very sophisticated folks so it doesnt take a lot of interaction necessarily to get them springing into action they dont need emails going back and forth you just need to point them in the right direction mueller is very good at uncovering people who had a role who are not obviousmiddlemen or obscure operators so i assume hes got those to come and getting those guys to turn on their superiors that could be key if youre looking just for a paper trail with the main cast of characters you may not find it but youve got all these underlings who may have been given a direction hey go figure this out parscale had people under him here in san antonio for the digital operation including helpers from twitter facebook and google weve heard that the trump campaign went through dozens of facebook embeds until they settled on people who they found loyal one house investigator says has mueller talked to them or to the google and twitter embeds seems logical the special counsels office and twitter declined to comment facebook and google did not return requests for comment whoever mueller names in the next indictment will also be contending with a new sinister extralegal worry the poisoning of former russian spy sergei skripal and his yearold daughter in england has sent chills through the ranks of witnesses and possible cooperatorsjust as it was intended to do when countries do a spy swap youre basically agreeing that were going to let you take this person and theyre allowed to live in your country says michael carpenter a former deputy assistant defense secretary with an expertise in russian affairs its not were going to let you take this person but were going to continue to try and kill them thats an unwritten rule of spycraft when it comes to the american presidential election however the putin regime looks increasingly unwilling to follow rules of any kind i suspect skripal was talking to christopher steele or someone on christopher steeles team carpenter says referring to the former british spy who in compiled the dossier of alleged ties between trump and russia that is why this got putins ire up and so thats why they went after him the kremlins no goal here is to intimidate anyone that may have talked to steele or any of his associates or who might cooperate with mueller yeah its pretty ominous its a really really bad development this post has been updated to restore part of a quotation from joaquin castro
https://sputniknews.com/russia/201803301063059134-us-russia-consulate/,1051,392,the us state flag at the missions building is flown at halfmast to honor the victims of the sunday deadly fire in a shopping mall in the russian city of kemerovo the poisoning attack on the former russian spy sergei skripal and his daughter yulia occurred on march in the uk city of salisbury they are currently being treated for exposure to what uk experts believe to be the a nerve agent london immediately blamed the attack on russia claiming that the poisonous substance was developed in the soviet union over countries among which some eu member states announced their decisions to expel over russian diplomats over moscows alleged involvement in the skripals case moscow has denied the british sides allegations and offered to provide assistance in the probe
https://www.npr.org/2018/03/18/594756338/britain-accuses-russia-of-stockpiling-deadly-nerve-agent,1052,748,britain accuses russia of stockpiling deadly nerve agent enlarge this image toggle caption andrew matthewsap andrew matthewsap britain is accusing russia of manufacturing and stockpiling a deadly nerve agent in violation of international law foreign secretary boris johnson says he has evidence that russia has been creating and storing the toxin which was recently used to poison a former spy in england in an interview on the bbcs andrew marr show johnson said we actually have evidence within the last years that russia has not only been investigating the delivery of nerve agents for the purposes of assassination but has also been creating and stockpiling novichok novichok is a militarygrade nerve agent and was identified as the weapon used to poison former spy sergei v skripal and his daughter yulia skripal in the city of salisbury in southwestern england on march according to the new york times exposure to novichok either by inhalation or through the skin leads to muscle spasms secretion of fluid into the lungs and organ failure sometimes accompanied by foaming at the mouth but if the victim has already died experts said the police could easily mistake the cause of death for a simple heart attack russian officials have suggested that britain was responsible for the poisoning of the skripals and had samples of the nerve agent at its chemical weapons facility porton down which is about miles from salisbury the times also reported russian senior diplomat alexander shulgin said on saturday that russia had discontinued its chemical weapons production when the soviet union collapsed johnson described russias response to the bbc saying it has been a sort of mixture of smug sarcasm and denial obfuscation and delay on russias porton down suggestion johnson said it was not the the response of a country that really believes its innocent that really wants to engage in getting to the bottom of this matter in retaliation for skripals poisoning britain said it would expel russian intelligence officers working in the embassy in london on saturday president vladimir v putin of russia responded that it would expel british agents from the country and shut down a british cultural center in moscow the titfortat may continue this week britains national security council will meet to consider further measures and the guardian reports that johnson has pledged to use existing sanctions to crackdown on unexplained wealth that may have been obtained by corruption or where there was evidence of a link with the kremlin and vladimir putin russias ambassador in london told the daily mail the dispute is indeed escalating dangerously and out of proportion on monday analysts from the unbacked organization for the prohibition of chemical weapons will arrive in britain to test samples of the nerve agent used in the poisoning
https://www.theguardian.com/politics/2018/apr/13/corbyn-accuses-may-of-waiting-on-trump-over-response-to-syria-crisis,1053,749,jeremy corbyn has accused the uk government of waiting for instructions from the us on how to proceed in the syrian crisis after the allies vowed to work closely together on an international response the labour leader warned that military intervention against president bashar alassads regime in the wake of a devastating chemical weapons attack on the rebelheld town of douma risked escalating an already devastating conflict he urged the uk government to push for an independent united nationsled investigation into the attack so that those responsible could be held to account russia has repeatedly blocked such a move at the un security council since the start of the civil war seven years ago corbyn called for a political solution to the conflict diane abbott the shadow home secretary went further saying the labour party believed there was no military answer to the syrian crisis corbyns remarks came after the cabinet unanimously backed theresa mays warning that syrias use of chemical weapons could not go unchallenged leaving the way open for british participation in military action against the regime the prime minister spoke to donald trump by phone on thursday night about the crisis with the two leaders agreeing to work closely together on the international response they stressed that syria must be prevented from launching a similar attack on its own people in future however the us defence secretary james mattis said washington was still looking for evidence on who carried out the attack adding that his main concern about a military response was how to stop it escalating out of control corbyn said the government appears to be waiting for instructions from president donald trump on how to proceed but the us administration is giving alarmingly contradictory signals he added britain should press for an independent unled investigation of last weekends horrific chemical weapons attack so that those responsible can be held to account rather than further military action what is urgently needed is a coordinated international drive to achieve a ceasefire and a negotiated settlement under un auspices the humanitarian priority must be to halt the killing on all sides the need to restart genuine negotiations for peace and an inclusive political settlement of the syrian conflict including the withdrawal of all foreign forces could not be more urgent we must do everything we can no matter how challenging to bring that about in an interview on bbc radio s today programme abbott deflected questions on why a unled investigation into previous chemical attacks in syria had not taken place she said a labour government would press on with trying to bring countries round the negotiating table even in the face of further russian vetoes the labour party believes there is no military solution in syria she said there has to be a political negotiation asked whether labour did not believe in military action in any circumstances she replied no there was the second world war abbott said that giving up on the possibility of a political solution was to give up all hope adding what were interested in is an end to the violence and we dont believe that further bombing in this situation will bring an end to violence she was asked three times whether she believed russia or the us was a greater threat to world peace before conceding that at this point given its role in syria and salisbury russia posed the higher risk the shadow home secretary said it would be outrageous for the government to launch military action without giving mps a vote in parliament the reason they are not doing it is they are frightened they will lose the vote she said the labour leader has asked for a security briefing on privy council terms before thursdays cabinet meeting but it is understood no response has been received from no labour is also actively exploring ways to bring a debate on any military action to parliament but will have difficulty forcing a commons vote the party does not have any scheduled opposition debates next week it could potentially force an so emergency topical debate a technical procedure that would allow the house to vote on whether there should be a vote to authorise military action however the vote would not be binding on the government which has shown over the past six months it is minded to abstain and effectively ignore opposition motions 
https://sputniknews.com/europe/201803211062757384-uk-may-skripal-case-house-commons/,1054,750,the investigation into cambridge analytica was opened after media reported last week that the company had collected the personal information of about million facebook users without their permission the firm worked for us president donald trumps electoral campaign and a campaign in favor of the united kingdoms withdrawal from the european union in order to develop a mechanism that would predict and influence the behavior of voters on syria theresa may addressed the issue of the humanitarian situation in syria amid violations of the ceasefire by militants in the damascus suburb of east ghouta she said that the uk stressed the necessity to ensure that civilians are protected and that humanitarian aid is delivered to the suburb read more moscow warns washington against conducting strike against syria the statement comes amid a humanitarian operation in east ghouta the russian defense ministry said that as of tuesday about people including children have left the embattled damascus suburb the evacuation became possible following the introduction of a daily fivehour humanitarian break proposed by russia
https://www.vox.com/world/2018/3/29/17176996/russia-kicks-out-retaliates-putin-skripal-diplomats,1056,752,the trump administration and its allies around the world expelled hundreds of russian diplomats earlier this week after a former double agent was poisoned in the uk by operatives thought to be working for the kremlin now russia is striking back on thursday the kremlin said it would expel western diplomats including american officials and close the us consulate in st petersburg top state department spokesperson heather nauert said removing us diplomats from russia was not justified noting it was not a tit for tat action the russian move came just three days after the us and other western countries expelled kremlin diplomats many of them spies from their countries the us expelled russian intelligence officers and closed a russian consulate in seattle more than countries also said they would kick out over russian spies even new zealand tried to kick out russian spies but couldnt find any this was unsurprising and to be expected all along said rachel rizzo a european security expert at the center for a new american security think tank the most worrisome aspect of this move however is that it makes it clear usrussia relations are in a continuous downward spiral donald trump took office promising to build a closer relationship with moscow and has steadily avoided criticizing russian president vladimir putin or acknowledging that moscow meddled in the election the new expulsions are the latest sign that putin isnt particularly impressed by the charm offensive or particularly concerned about widening the rift with the west this is all over the poisoning of a former russian spy the prelude to todays announcement from russia began on march when sergei skripal a former russian spy was found unconscious on a bench alongside his daughter yulia according to uk prime minister theresa may they were poisoned with a chemical weapon known as novichok one of the worlds most lethal nerve agents in salisbury england where skripal lived police now say the skripals were poisoned at their front door and while it seemed for weeks neither victim would survive the guardian reported on thursday that yulia is no longer in critical condition after the attack british authorities immediately accused russia as the culprit and moved fast to punish putin for crossing what officials across europe described as a red line the uk expelled russian diplomats just days after the attack the uks largest removal of foreign officials in more than years then in a joint statement on march the leaders of the us uk france and germany said it was highly likely that russia was responsible for the attack eleven days later the us and other countries sent russian spies posing as diplomats back to the kremlin moscow continues to deny it had anything to do with the murder attempts the question now is where relations between russia and the west go from here this is probably it for diplomatic expulsions rizzo told me the problem is that relations are now at an even worse place than they were before and the underlying issues between the two sides still exist trump in other words may still want closer ties between washington and moscow putin based on words and deeds doesnt
http://www.dailymail.co.uk/news/article-5539157/Sergei-Skripal-wrote-Putin-asking-pardoned-regrets-double-agent.html,1057,28,poisoned former russian double agent sergei skripal wrote to vladimir putin asking to be pardoned and to be able to visit his home country a friend has said the former russian intelligence officer who came to britain in as part of a spy swap regretted being a double agent and wanted to visit his family his friend vladimir timoshkov said mr skripal and his daughter yulia remain in a critical condition after they were poisoned with the highly lethal nerve agent novichok while eating at a zizzis in salisbury on march sergei skripal and his daughter yulia pictured remain in critical condition following being poisoned with the highly lethal nerve agent novichok russia has vehemently denied any responsibility for the poisoning the attempted assassination sparked an diplomatic crisis between russia and britain which has been supported by its allies in apportioning blame to the kremlin on friday eu leaders promised an unprecedented diplomatic response to the attack after backing theresa mays assertion that moscow was responsible meanwhile the eu is recalling its ambassador to russia for consultations on the salisbury attack russia has vehemently denied any responsibility for the poisoning while on sunday vladimir chizhov russias eu ambassador said that from the legal point of view the russian state had nothing against him mr skirpal the yearold was accused of working for mi over several years in particular disclosing the names of several dozen russian agents working in europe vladimir chizhov pictured russias eu ambassador said that from the legal point of view the russian state had nothing against mr skirpal he was sentenced to years in a highsecurity prison in august before being freed in the deal which saw russian sleeper agents expelled from the united states police detective sergeant nick bailey pictured who was left seriously ill after he was exposed to the poison as he went to the skripals aid mr timoshkov who has known mr skripal since school did not see himself as a traitor as he had sworn an oath to the soviet union according to the bbc many people shunned him his classmates felt he had betrayed the motherland he said in he called me we spoke for about half an hour he called me from london he denied he was a traitor he told me he wrote to vladimir putin asking to be fully pardoned and to be allowed to visit russia his mother brother and other relatives were in russia russias ambassador to the uk sent his well wishes to mrs skripal and his daughter on friday saying he hoped for their recovery alexander yakovenko wrote to wiltshire police detective sergeant nick bailey who was left seriously ill after he was exposed to the poison as he went to the skripals aid mr bailey said his experience had been completely surreal after he was discharged from hospital
http://www.nydailynews.com/news/world/daughter-russian-spy-conscious-poison-attack-article-1.3904841,1058,392,the daughter of a former russian spy is conscious and talking nearly four weeks after she was exposed to a nerve agent in southern england yulia skripals health is improving rapidly according to the medical director at the salisbury district hospital who said she has responded well to treatment but continues to receive expert clinical care hours a day advertisement skripal who was hospitalized in critical condition is now conscious and able to speak according to sources who spoke to bbc on march the yearold was found slumped on a bench at a shopping center in salisbury with her father sergei skripal a former russian military intelligence officer who sold secrets to british intelligence advertisement yulia skripals health is improving rapidly according to the medical director at the salisbury district hospital nearly four weeks after she was exposed to nerve agent facebookafpgetty images he remains in critical but stable condition the uk blamed russia for the premeditated attack using a militarygrade nerve agent sparking a fierce diplomatic showdown more than two dozen countries have expelled russian diplomats in a show of solidarity with the uk in the us president trump ousted russian diplomats alone and shuttered the russian consulate in seattle sergei skripal a former colonel of russias gru military intelligence service attends a hearing at the moscow military district court on aug reuters tvreuters russia retaliated on thursday with the expulsion of diplomats including americans in a titfortat response that intensified the kremlins rupture with the united states and europe in a statement us ambassador jon huntsman said there was no justification for the move and that it shows moscow isnt interested in dialogue with the united states about important matters russia should not be acting like a victim us state department spokeswoman heather nauert said police officers in protective suits and masks bag up a camera they used in investigations at the scene where former doubleagent sergei skripal and his daughter yulia were discovered on march jack taylorgetty images later white house spokeswoman sarah huckabee sanders said russias action was not unanticipated but she said the retaliation by moscow marks a further deterioration in the united statesrussia relationship sergei skripal was imprisoned and released in a spy swap before moving to britain advertisement his daughter was visiting from russia when they were both poisoned with a nerve agent developed in soviet times that must have come from russia police say they were likely exposed to the poison on the door of sergei skripals suburban home in salisbury toby melvillereuters police say they were likely exposed to the poison on the door of sergei skripals suburban home in salisbury about british counterterrorism officers are working on the investigation retracing the skripals movements to uncover how the poison was delivered they have searched a pub a restaurant and a cemetery and on thursday cordoned off a childrens playground near the skripal home with news wire services
https://sputniknews.com/analysis/201803231062831543-russia-eurobonds-minister/,1060,754,the share of investors from continental europe and asia was percent with the overall demand having exceeded billion a large number of potential buyers were unable to invest in russian securities according to yekaterina novikova a senior economist with the plekhanov institute in moscow the high investor interest in russian eurobonds belies widespread reports about serious problems facing the russian economy as a result of western sanctions investors vote with their own money and the large number of people willing to buy russian bonds means that russias market offers higher profits compared with other markets novikova told sputnik she added that with the implementation of social and economic reforms and clever investments the share of added value in various fields of commodity production and services will be high including as a result of the policy of import phaseout the economic situation in russia is more stable than that of the other economically developed countries whose debt obligations exceed their annual gdp growth novikova noted she also emphasized that by maintaining its current sanctions against russia the west would be acting to the detriment of its own investors
